Código,Objeto,Categoria,TCO_Descricao,Lic_Descricao,Valor
2746,"O presente Termo Aditivo tem por finalidade PRORROGAR por 12 (doze) meses o Termo de Prestação de Serviços nº 01-016/2025, assinado em 22/05/2025, cujo o objeto é a prestação de serviços Técnicos de Enfermagem para todas as Unidades de Saúde do Município de Duque de Caxias, conforme Autorizo e demais documentos acostados nos autos do Processo Administrativo nº 014/000788/2026.",,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS,PREGÃO ELETRÔNICO,53402716.32
2747,"O presente Termo Aditivo tem por finalidade PRORROGAR por 12 (doze) meses o Termo de Prestação de Serviços nº 01-022/2022, assinado em 19/05/2022, e seus aditivos, cujo objeto é a prestação de serviços de locação e instalação dos equipamentos de Tanques e Cilindros de Oxigênio com manutenção preventiva e corretiva na rede de fornecimento dos gases, fornecimento e envasamento, em atendimento às necessidades da Secretaria Municipal de Saúde, conforme Autorizo, justificativa e demais documentos acostados nos autos do Processo Administrativo nº 014/000739/2026.",,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS,CONCORRÊNCIA,5756064.0
2748,"O objeto do presente termo é a aquisição de munições CAL .12, operacional e de treinamento, destinadas à Guarda Civil Municipal de Duque de Caxias - GCMDC, nas especificações e condições constantes no Termo de Referência, conforme Ato de Inexigibilidade e demais documentos constantes nos autos do Processo Administrativo nº 024/000108/2026.",,TERMO DE FORNECIMENTO,N/A,1797462.5
2749,"O objeto do presente termo é a aquisição de munições .40SW, 9mm, 5x56, operacional e de treinamento, destinadas à Guarda Civil Municipal de Duque de Caxias - GCMDC, nas especificações e condições constantes no Termo de Referência, conforme Ato de Inexigibilidade e demais documentos constantes nos autos do Processo Administrativo nº 024/000108/2026.",,TERMO DE FORNECIMENTO,INEXIGIBILIDADE DE LICITAÇÃO,13521112.5
2750,"O objeto do presente termo é a prestação de serviços de modernização e gestão tributária, com a implantação de sistemas de inteligência fiscal, na modalidade de software como um serviço, bem como assessoria técnica à equipe municipal para execução da análise, levantamento, conferência e acompanhamento das informações econômico-fiscais dos valores adicionados dos contribuintes do ICMS cadastrados no Estado do Rio de Janeiro, incluindo os cadastrados no Município de Duque de Caxias, nas especificações constantes no Termo de Referência e demais documentos constantes no Processo Administrativo nº 009/011522/2024.",,TERMO DE PRESTAÇÃO DE SERVIÇOS,PREGÃO ELETRÔNICO,1638000.0
2751,"O presente Termo Aditivo tem por finalidade PRORROGAR por 12 (doze) meses o Termo de Credenciamento nº 36-039/2022, assinado em 08/06/2022, e seus aditivos, cujo objeto é a prestação de serviços de Fisioterapia, RPG e Hidroterapia, acupuntura, pilates, consulta especializada, consulta nutricional, terapia em grupo e eletrocardiograma sem laudo, conforme Autorizo e demais documentos constantes no Processo Administrativo nº 014/001211/2026.",,TERMO ADITIVO DE CREDENCIAMENTO,CHAMAMENTO PÚBLICO,840000.0
2752,"O presente Termo Aditivo tem por finalidade ACRESCER em 47,955% e SUPRIMIR em 7,226%, o Termo de Prestação de Serviços de Execução de Obras nº 05-011/2025, assinado em 16/05/2026, cujo objeto é a Modernização e Revitalização das Instalações da Guarda Municipal de Duque de Caxias - RJ, conforme Autorizo, Justificativa e demais documentos constantes no Processo Administrativo nº 013/000093/2026.",1,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS,CONCORRÊNCIA,4219166.24
2753,"O presente Convênio tem por objetivo a concessão de estágio supervisionado para estudantes do curso de pós-graduação em ortopedia e traumatologia, obedecendo aos preceitos e formalidades legais, conforme Autorizo e demais documentos constantes no Processo administrativo nº 014/005027/2025.",,TERMO DE CONVÊNIO COM INSTITUIÇÕES EM GERAL,N/A,0.0
2754,"O presente Termo Aditivo tem por finalidade ACRESCER em 24,69% e SUPRIMIR em 3,61% o: Termo de Prestação de Serviços de Execução de Obras.05-015/2025, oriundo da Concorrência Eletrônica n° 90011/2025, do Tipo Menor Preço Unitário, com base na Lei Federal nº 14.133/2021, cujo objeto é a implantação de Escola Padrão UFRJ adaptado no bairro Parque Eldorado, localizado na Rua Gericinó  Parque Eldorado, 3º Distrito de Duque de Caxias/RJ, conforme Autorizo, Justificativa e demais documentos acostados no Processo Administrativo nº 013/000057/2026.",1,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS DE EXECUÇÃO DE OBRAS,CONCORRÊNCIA,15380637.95
2755,"O objeto do presente Termo é o Credenciamento da FUTURO SOCIEDADE DE CRÉDITO DIRETO S.A, para a prestação de serviços de Empréstimo Consignado, Cartão der Crédito, Cartão de Benefício Compra e Cartão de Benefício Saque, oriundo do Chamamento Público nº 003/SMA/2025, conforme o constante no Processo Administrativo nº 008/000799/2026.",,TERMO DE CREDENCIAMENTO,CHAMAMENTO PÚBLICO,0.0
2756,"O presente Termo Aditivo tem por objeto prorrogar por 12 (doze) meses ou até o a conclusão do Procedimento Administrativo em curso para o novo Chamamento Público  o Termo de Credenciamento nº 36-043/2022, assinado em 08/06/2022, e seus aditivos, cujo objeto é a prestação de serviços de ultrassonografia doppler de vasos, teste ergométrico, esofagogastroduodennoscopia, ecocardiograma doppler, cardíaca em adulto, ultrassonografia geral (de aparelho obstétrico, tireoide), holter, mapa, ressonância nuclear magnética, procedimentos diagnósticos e cirúrgicos em oftalmologia, procedimentos clínicos de otorrinolaringologista de média e alta complexidade em serviço de atenção à saúde auditiva, tomografia computadorizada, densitometria óssea e atendimento à rede de saúde auditiva de alta complexidade, conforme Autorizo e demais documentos constantes no Processo Administrativo nº 014/001222/2026.",,TERMO ADITIVO DE CREDENCIAMENTO,CHAMAMENTO PÚBLICO,10080000.0
2757,"O objeto do presente termo é a aquisição de carabinas marca SIG SAUER, Calibre 5,56X45 mm - Modelo  M400 PRO, para atender a demanda da Guarda Civil Municipal de Duque de Caxias/RJ, nas  especificações e condições constantes no Termo de Referência, conforme Termo de Adesão e demais  documentos constantes nos autos do Processo Administrativo nº 024/000124/2026",,TERMO DE FORNECIMENTO,ADESÃO À ATA DE REGISTRO DE PREÇOS,1203680.24
2759,"O objeto Termo Aditivo tem por finalidade PRORROGAR por 12(doze) meses, ou até a conclusão definitiva de processo licitatório, o Termo de Prestação de Serviços n°01-017/2025, assinado em 23/05/2025, cujo objeto é a contratação de Serviços Especializados por profissionais de nível superior, com finalidade de compor uma equipe multidisciplinar essencial ao funcionamento do Hospital Municipalizado Adão Pereira Nunes, conforme Autorizo e demais documentos acostados nos autos do Processo Administrativo n° 014/000740/2026. a",,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS,ATA DE REGISTRO DE PREÇOS,61845009.12
2760,"O presente Termo Aditivo tem por finalidade REAJUSTAR em 3,86% o Termo de Prestação de Serviços de Execução de Obras nº 05-024/2025, assinado em 11/09/2025, cujo objeto é a implementação de Escola Municipal no Bairro Prainha, 1º Distrito, Duque de Caxias/RJ, conforme Autorizo, Justificativa e demais documentos acostados no Processo Administrativo nº 013/000202/2026.",1,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS DE EXECUÇÃO DE OBRAS,CONCORRÊNCIA,13986985.66
2761,"O presente Termo Aditivo tem por finalidade REAJUSTAR em 3,45% o Termo de Prestação de Serviços de Execução de Obras nº 05-007/2024, assinado em 30/07/2024, cujo objeto é a implementação de Creche padrão FNDE adaptado no Bairro Santa Lúcia  Getúlio Cabral, em Duque de Caxias/RJ, conforme Autorizo, Justificativa e demais documentos acostados no Processo Administrativo nº 013/000203/2026.",1,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS DE EXECUÇÃO DE OBRAS,CONCORRÊNCIA,9227356.35
2762,"O presente Termo Aditivo tem por finalidade PRORROGAR por 12 (doze) meses o Termo de Prestação de Serviços nº 01-018/2024, assinado em 27/06/2024, e seus aditivos, cujo o objeto é a aquisição de materiais e serviços gráficos em atendimento às necessidades da Secretaria Municipal de Comunicação Social de Duque de Caxias/RJ, conforme autorizo e demais documentos acostados nos autos do Processo Administrativo nº 004/000053/2026.",,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS,ADESÃO À ATA DE REGISTRO DE PREÇOS,5387799.37
2763,"O presente Termo Aditivo tem por finalidade PRORROGAR por 12 (doze) meses o Termo de Prestação de Serviços nº 01-023/2023,  assinado em 01/06/2023, e seus aditivos, cujo objeto é a prestação de serviços de limpeza, asseio, conservação predial, apoio e administrativo, visando assegurar  a necessária continuidade no atendimento dos serviços de limpeza, conservação e higienização do imóvel, os serviços de apoio e administrativos da Sede da Secretaria Municipal de Assistência Social e Direitos Humanos e equipamentos ligados à mesma, conforme Autorizo e demais documentos acostados nos autos do Processo Administrativo nº 017/000541/2026.",,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS,PREGÃO ELETRÔNICO,14631501.36
2764,"O presente Termo Aditivo tem por finalidade ACRESCER em 24,68%, SUPRIMIR em 1,05% e ADITAR por 45 (quarenta e cinco) dias corridos o Termo de Prestação de Serviços de Execução nº 05-020/2025, assinado em 10/07/2025, e seu aditivo, cujo objeto é a contratação de empresa especializada para Projeto de Implantação de Unidade Básica de Saúde (UBS) Porte II  Parque Paulista, 3° distrito de Duque de Caxias/RJ, conforme Autorizo e demais documentos acostados no Processo Administrativo nº 013/000326/2026",1,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS DE EXECUÇÃO DE OBRAS,CONCORRÊNCIA,3290190.34
2765,"O presente Termo Aditivo tem por finalidade PRORROGAR EXCEPCIONALMENTE por 12 (doze) meses, o Termo de Prestação de Serviços de Execução de Obras nº 05-010/2021, assinado em 07/06/2021, e seus aditivos, cujo objeto é o fornecimento de materiais e serviços de manutenção, conforme Autorizo e demais documentos no Processo Administrativo nº 017/000718/2026.",1,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS DE EXECUÇÃO DE OBRAS,ADESÃO À ATA DE REGISTRO DE PREÇOS,6730502.96
2766,"O objeto do presente Termo é o Credenciamento da BANCO PINE S.A, para a prestação de serviços  de Empréstimo Consignado, Cartão de Crédito, Cartão de Benefício Compra e Cartão de Benefício  Saque, oriundo do Chamamento Público nº 003/SMA/2025, conforme o constante no Processo  Administrativo nº 008/000801/2026",,TERMO DE CREDENCIAMENTO,CHAMAMENTO PÚBLICO,0.0
2768,"O presente Termo Aditivo tem por objeto prorrogar por 12 (doze) meses o Termo de Credenciamento nº 36-015/2022, assinado em 09/06/2022, e seus aditivos, cujo objeto é a prestação de serviço de concessão de empréstimos consignados, aos servidores do Município de Duque de Caxias/RJ, conforme Autorizo e demais documentos acostados no Processo Administrativo nº 008/001183/2026.",,TERMO ADITIVO DE CREDENCIAMENTO,CHAMAMENTO PÚBLICO,0.0
2769,"O presente Termo Aditivo tem por finalidade REAJUSTAR em 6,28% o Termo de Prestação de Serviços de Execução de Obras nº 05-012/2022, assinado em 21/02/2022, e seus aditivos, cujo objeto é a contratação de empresa especializada para o projeto de construção da Unidade Pré Hospitalar de Imbariê, contemplando a área total de 1.835 m², localizado na Rua Coronel Sisson, s/n, Imbariê, 3º Distrito de Duque de Caxias/RJ, conforme Autorizo e demais documentos acostados no Processo Administrativo nº 013/000219/2026.",1,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS DE EXECUÇÃO DE OBRAS,CONCORRÊNCIA,22351583.61
2770,"O presente Termo Aditivo tem por finalidade ADITAR por 180 (cento e oitenta) dias corridos o Termo de Prestação de Serviços de Execução de Obras nº 05-012/2022, assinado em 21/02/2022, e seus aditivos, cujo objeto é a contratação de empresa especializada para o projeto de construção da Unidade Pré Hospitalar de Imbariê, contemplando a área total de 1.835 m², localizado na Rua Coronel Sisson, s/n, Imbariê, 3º Distrito de Duque de Caxias/RJ, conforme Autorizo, Justificativa e demais documentos acostados no Processo Administrativo nº 013/000282/2026.",,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS,CONCORRÊNCIA,0.0
2771,"O objeto do presente termo é a prestação de serviços de Locação de Veículos automotores do tipo Van, Furgão e Caminhão, sem motorista e sem fornecimento de combustível, incluído manutenção preventiva e corretiva, seguro total e assistência 24h, para atender as necessidades da Secretaria Municipal de Saúde de Duque de Caxias, nas especificações e condições descritas no Termo de Referência, conforme homologação e demais documentos acostados nos autos do Processo Administrativo nº 014/003030/2025.",,TERMO DE PRESTAÇÃO DE SERVIÇOS,ADESÃO À ATA DE REGISTRO DE PREÇOS,3979800.0
2772,"O presente Termo Aditivo tem por finalidade REAJUSTAR em 11,45% o Termo de Prestação de Serviços de Execução de Obras nº 05-009/2022, assinado em 28/01/2022, e seus aditivos, cujo objeto é a Prestação de serviços contínuos de manutenção preventiva e corretiva de elevadores e escadas rolantes, com fornecimento de peças e materiais, no município de Duque de Caxias/RJ, conforme Autorizo e demais documentos acostados nos Processos Administrativos nº 013/000153/2026.",1,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS,TOMADA DE PREÇOS,940261.48
2773,"O presente Termo Aditivo tem por finalidade PRORROGAR em 12 (doze) meses o Termo de Prestação de Serviços nº 01-020/2022, assinado em 15/05/2022, e seus aditivos, cujo o objeto é a locação de veículos automotores, sem combustível, sem motorista, com quilometragem livre, em atendimento as necessidades da Prefeitura Municipal de Duque de Caxias/RJ, conforme Autorizo e demais documentos acostados nos autos do Processo Administrativo nº 038/000166/2026. Esse Contrato refere-se à locação de 46 (quarenta e seis) veículos, conforme descrição do item 01 da Ata de Registro de Preços nº 024A/2021.",,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS,ATA DE REGISTRO DE PREÇOS,1628400.0
2774,"O presente Termo Aditivo tem por finalidade PRORROGAR por 12 (doze) meses e REJUSTAR em 4,142850% o Termo de Prestação de Serviços nº 01-024/2022, assinado em 01/06/2022, e seus aditivos, cujo objeto é a locação de aparelhos novos, portáteis e sobre rodas (EXTINTORES), incluindo a prestação de serviços de manutenção preventiva, corretiva, assistência técnica, inspeção, retirada, recolocação, remanejamento, recarga, pintura, teste hidrostático, troca e fornecimento de peças, conforme Autorizo e demais documentos constantes nos autos do Processo Administrativo nº 017/000643/2026.",,TERMO ADITIVO DE PRESTAÇÃO DE SERVIÇOS,PREGÃO ELETRÔNICO,67962.84
2775,"O objeto do presente Termo é a Fornecimento e Instalação de Centro de convivência e artefatos recreativos e esportivos para atividades saudáveis  ambientes de desenvolvimento e integração no Município de Duque de Caxias/RJ, nas especificações e condições constantes no Termo de Referência e demais documentos acostados no Processo Administrativo nº 013/001235/2025.",1,TERMO DE PRESTAÇÃO DE SERVIÇOS DE EXECUÇÃO DE OBRAS,PREGÃO ELETRÔNICO,45377763.6
2776,"O objeto do presente termo é a aquisição de motocicletas novas, zero quilômetro, não inferior a 770  cc, de fabricação/modelo igual ou posterior ao ano da assinatura do contrato, categoria Big Trail,  devidamente adaptadas para o serviço operacional da Guarda Civii Municipal de Duque de Caxias, nas  especificações e condições constantes no Termo de Referência, conforme Termo de Adesão e demais  documentos constantes nos autos do Processo Administrativo n 024/000150/2026.",,TERMO DE FORNECIMENTO,ADESÃO À ATA DE REGISTRO DE PREÇOS,5950000.0
,"Contratação de projeto executivo e serviço de complementação da infraestrutura, incluindo pavimentação e drenagem na Estrada De Itaitindiba, Estrada Do Engenho Novo, Estrada Laura Farias, Estrada De Bonsucesso, Estrada Do Rio Frio, Estrada Monte Formoso, Nos Bairros Largo Da Ideia, Sacramento E Santa Izabel, No Município De São Gonçalo/RJ
",1,,,
,"Manutenção preventiva e corretiva de elevadores.
",1,,,
,"Manutenção preventiva e corretiva de elevadores.

",1,,,
,"CONTRATAÇÃO DE PROJETO EXECUTIVO e EXECUÇÃO DE OBRAS  de contenção de Encosta, Urbanização, Drenagem e pavvimentção em Área de risco na rua  Vinte e Sete de Julho no Bairro Lindo Parque, São Gonçalo-RJ
",1,,,
,"CONTRATAÇÃO  DE OBRAS E FRENAGEM
",1,,,
,Contratação de solução de tecnologia da informação e comunicação de antivírus Kaspersky Endpoint Security for Business Select.,0,,,
,Aquisição de 16 notebooks,0,,,
,Contratação Direta,0,,,
,"O objeto da presente licitação é o registro de preços para a aquisição de material de limpeza, higienização e descartáveis necessários para atendimento da Administração Direta da Prefeitura Municipal de São Gonçalo.",0,,,
,"Aquisição e montagem de móveis para escritório, seja pela melhoria das condições de trabalho, modernização do ambiente e pela substituição de mobiliário danificado ou inadequado da Secretaria Municipal de Compras e Suprimentos do Município de São Gonçalo.",0,,,
,Aquisição de mobiliário e eletrodomésticos,0,,,
,"CONTRATAÇÃO DE PROJETO EXECUTIVO R RXECUÇÃO DE OBRAS DE REFORMA E REQUALIFICAÇÃO URBANA PARA O BAIRRO DO ALCANTRA,SÃO GONÇALO",1,,,
,Material Gráfico (Banner/Cartaz/Pnafleto/Camiseta),0,,,
,EMBRAS - Sistema Integrado de Gestão Pública,0,,,
